stop_id,stop_code,stop_name,stop_desc,latitude,longitude,zone_id,parent_station,level_name,geometry_point,,
4943,4943,111 Street & 34 Avenue,,53.465005,-113.516622,1EDM,,Ground Level,POINT (-113.516622 53.465005),,
9141,9141,95 Street & Parsons Road SW,,53.420833,-113.478943,1EDM,,Ground Level,POINT (-113.478943 53.420833),,
9610,9610,175 Street & Hiller Road SW,,53.421269,-113.622132,1EDM,,Ground Level,POINT (-113.622132 53.421269),,
4195,4195,119 Street & 32A Avenue,,53.465489,-113.538649,1EDM,,Ground Level,POINT (-113.538649 53.465489),,
5559,5559,138 Street & 109A Avenue,,53.555845,-113.560261,1EDM,,Ground Level,POINT (-113.560261 53.555845),,
33025,33025,24 Street & 14 Avenue,,53.44241,-113.375417,1EDM,,Ground Level,POINT (-113.375417 53.44241),,
4044,4044,114 Street & 37 Avenue,,53.471099,-113.528442,1EDM,,Ground Level,POINT (-113.528442 53.471099),,
ODT-5502,5502,149 Street & 90 Avenue,Edmonton Transit On-Demand Stop,53.52331,-113.577875,1EDM,,Ground Level,POINT (-113.577875 53.52331),,
8927,8927,215 Street & 107 Avenue,,53.552134,-113.688945,1EDM,,Ground Level,POINT (-113.688945 53.552134),,
7902,7902,West Clareview Transit Centre Bay I,,53.602319,-113.411818,1EDM,,Ground Level,POINT (-113.411818 53.602319),,
5551,5551,166 Street & Stony Plain Road,,53.541246,-113.606972,1EDM,,Ground Level,POINT (-113.606972 53.541246),,
77437,77437,Schonsee Way & Schonsee Drvie,,53.633358,-113.46114,1EDM,,Ground Level,POINT (-113.46114 53.633358),,
1568,1568,101 Street & 110 Avenue,,53.556818,-113.493838,1EDM,,Ground Level,POINT (-113.493838 53.556818),,
A0173,173,St Albert Trail & St Anne Street,,53.634623,-113.623402,2STA,,Ground Level,POINT (-113.623402 53.634623),,
3708,3708,Meadows Transit Centre Bay H,,53.478708,-113.367786,1EDM,,Ground Level,POINT (-113.367786 53.478708),,
ODT-88341,88341,Edgemont Drive & Edgemont Boulevard,Edmonton Transit On-Demand Stop,53.467443,-113.67916,1EDM,,Ground Level,POINT (-113.67916 53.467443),,
7421,7421,90 Street & 134 Avenue,,53.595311,-113.479947,1EDM,,Ground Level,POINT (-113.479947 53.595311),,
7413,7413,37 Street & 139 Avenue,,53.601959,-113.400487,1EDM,,Ground Level,POINT (-113.400487 53.601959),,
4301,4301,109 Street & 23 Avenue,,53.453774,-113.50851,1EDM,,Ground Level,POINT (-113.50851 53.453774),,
1051,1051,95 Street & 102A Avenue,,53.546605,-113.479443,1EDM,,Ground Level,POINT (-113.479443 53.546605),,
L0206,206,Leduc Common Discovery Way,,53.270446,-113.565391,9LT,,Ground Level,POINT (-113.565391 53.270446),,
3904,3904,Mill Woods Transit Centre Bay D,,53.457329,-113.429165,1EDM,,Ground Level,POINT (-113.429165 53.457329),,
Q1659,,NAIT Station,,53.565978,-113.505657,1EDM,,,POINT (-113.505657 53.565978),,
3296,3296,Mill Woods Road & Millbourne Road E,,53.468232,-113.449365,1EDM,,Ground Level,POINT (-113.449365 53.468232),,
2875,2875,109 Street & 82 Avenue,,53.518886,-113.511877,1EDM,,Ground Level,POINT (-113.511877 53.518886),,
88159,88159,Guardian Road & Granville Drive,,53.510145,-113.678069,1EDM,,Ground Level,POINT (-113.678069 53.510145),,
3538,3538,Granlea Crescent E Ent & 40 Avenue,,53.477761,-113.429037,1EDM,,Ground Level,POINT (-113.429037 53.477761),,
9571,9571,Wright Drive & 8 Avenue SW,,53.427428,-113.626704,1EDM,,Ground Level,POINT (-113.626704 53.427428),,
5173,5173,St Albert Trail & Yellowhead Trail,,53.579799,-113.556275,1EDM,,Ground Level,POINT (-113.556275 53.579799),,
E186,E186,Clareview East Transit Centre,,53.601757,-113.410881,,Q3623,Ground Level,POINT (-113.410881 53.601757),,
8320,8320,Getty Gate & 62 Avenue,,53.497241,-113.680394,1EDM,,Ground Level,POINT (-113.680394 53.497241),,
4960,4960,Hilliard Green & Hodgson Boulevard,,53.458856,-113.562577,1EDM,,Ground Level,POINT (-113.562577 53.458856),,
2826,2826,86 Street & Davies Road,,53.49388,-113.45437,1EDM,,Ground Level,POINT (-113.45437 53.49388),,
3415,3415,50 Street & 40 Avenue,,53.476386,-113.416769,1EDM,,Ground Level,POINT (-113.416769 53.476386),,
3241,3241,Jefferson Road & Jackson Road,,53.484621,-113.405973,1EDM,,Ground Level,POINT (-113.405973 53.484621),,
6830,6830,134 Street & Cumberland Road,,53.607685,-113.55132,1EDM,,Ground Level,POINT (-113.55132 53.607685),,
1038,1038,46 Street & 114 Avenue,,53.566744,-113.411925,1EDM,,Ground Level,POINT (-113.411925 53.566744),,
2854,2854,109 Street & 74 Avenue,,53.510637,-113.511885,1EDM,,Ground Level,POINT (-113.511885 53.510637),,
7085,7085,80A Street & 135 Avenue,,53.596878,-113.464849,1EDM,,Ground Level,POINT (-113.464849 53.596878),,
9174,9174,Rutherford Road E & 17 Avenue SW,,53.415252,-113.524773,1EDM,,Ground Level,POINT (-113.524773 53.415252),,
A0943,943,Eldorado Dr & Eastcott Dr,,53.659766,-113.620404,2STA,,Ground Level,POINT (-113.620404 53.659766),,
5620,5620,927 Wanyandi Road,,53.49821,-113.604045,1EDM,,Ground Level,POINT (-113.604045 53.49821),,
8503,8503,178 Street & 116 Avenue,,53.567364,-113.627176,1EDM,,Ground Level,POINT (-113.627176 53.567364),,
9752,9752,Chappelle Vista & Chappelle Road SW,,53.398479,-113.57122,1EDM,,Ground Level,POINT (-113.57122 53.398479),,
7785,7785,34 Street & Kirkness Road,,53.609319,-113.393194,1EDM,,Ground Level,POINT (-113.393194 53.609319),,
A0318,318,Riverside Dr & Riviere Terr,,53.631888,-113.64912,2STA,,Ground Level,POINT (-113.64912 53.631888),,
L0363,363,36 Avenue & 11 Street,,53.383519,-113.506707,9LT,,Ground Level,POINT (-113.506707 53.383519),,
A0306,306,Riel Dr & Enjoy Centre North,,53.613139,-113.646712,2STA,,Ground Level,POINT (-113.646712 53.613139),,
3857,3857,34 Street & Silver Berry Road,,53.46353,-113.391701,1EDM,,Ground Level,POINT (-113.391701 53.46353),,
A0745,745,Heritage Dr & Haviland Cres,,53.6087,-113.623674,2STA,,Ground Level,POINT (-113.623674 53.6087),,
8048,8048,McLaughlin Drive  & McLeod Avenue,,53.543642,-113.929814,5SGT,,Ground Level,POINT (-113.929814 53.543642),,
1995,1995,112 Street & 107 Avenue,,53.551492,-113.514475,1EDM,,Ground Level,POINT (-113.514475 53.551492),,
5768,5768,Wanyandi Road & Wolf Ridge Way,,53.499418,-113.604008,1EDM,,Ground Level,POINT (-113.604008 53.499418),,
1310,1310,Government Transit Centre Bay J,,53.535977,-113.504569,1EDM,,Ground Level,POINT (-113.504569 53.535977),,
7307,7307,90A Street & 137 Avenue,,53.599375,-113.480418,1EDM,,Ground Level,POINT (-113.480418 53.599375),,
7441,7441,73A Street & 154 Avenue,,53.617074,-113.455286,1EDM,,Ground Level,POINT (-113.455286 53.617074),,
A0789,789,Lockhart Dr & Larose Dr,,53.646282,-113.650937,2STA,,Ground Level,POINT (-113.650937 53.646282),,
8851,8851,170 Street & 109 Avenue,,53.556533,-113.615108,1EDM,,Ground Level,POINT (-113.615108 53.556533),,
5351,5351,167 Street & Stony Plain Road,,53.540819,-113.609216,1EDM,,Ground Level,POINT (-113.609216 53.540819),,
1495,1495,Bellamy Hill & 99 Avenue,,53.537526,-113.495503,1EDM,,Ground Level,POINT (-113.495503 53.537526),,
3423,3423,34 Street & 34 Avenue,,53.463607,-113.394564,1EDM,,Ground Level,POINT (-113.394564 53.463607),,
6250,6250,103 Street & 127 Avenue,,53.585153,-113.497176,1EDM,,Ground Level,POINT (-113.497176 53.585153),,
1069,1069,Bellamy Hill & 99 Avenue,,53.536907,-113.495708,1EDM,,Ground Level,POINT (-113.495708 53.536907),,
2525,2525,83 Street & 76 Avenue,,53.513066,-113.45494,1EDM,,Ground Level,POINT (-113.45494 53.513066),,
3122,3122,Hewes Way & 27 Avenue,,53.458085,-113.428133,1EDM,,Ground Level,POINT (-113.428133 53.458085),,
2119,2119,54 Street & Roper Road,,53.495393,-113.420613,1EDM,,Ground Level,POINT (-113.420613 53.495393),,
77754,77754,67 Street & 165 Avenue,,53.62681,-113.443469,1EDM,,Ground Level,POINT (-113.443469 53.62681),,
6175,6175,127 Street & 142 Avenue,,53.603782,-113.541514,1EDM,,Ground Level,POINT (-113.541514 53.603782),,
S7024,7024,Craigavon Dr & Carmel Rd,,53.53792,-113.266999,4SCT,,Ground Level,POINT (-113.266999 53.53792),,
8603,8603,Lewis Farms Transit Centre Bay C,,53.523188,-113.666496,1EDM,,Ground Level,POINT (-113.666496 53.523188),,
6568,6568,127 Street & 132 Avenue,,53.591724,-113.541325,1EDM,,Ground Level,POINT (-113.541325 53.591724),,
L0321,321,5 Street & 22 Avenue,,53.343517,-113.531199,9LT,,Ground Level,POINT (-113.531199 53.343517),,
6274,6274,121 Street & 146 Avenue,,53.6081,-113.530761,1EDM,,Ground Level,POINT (-113.530761 53.6081),,
8177,8177,199 Street & 69 Avenue,,53.502552,-113.665903,1EDM,,Ground Level,POINT (-113.665903 53.502552),,
2899,2899,107 Street & Saskatchewan Drive,,53.523272,-113.505911,1EDM,,Ground Level,POINT (-113.505911 53.523272),,
6199,6199,110 Street & 134 Avenue,,53.594879,-113.509126,1EDM,,Ground Level,POINT (-113.509126 53.594879),,
8614,8614,Lewis Farms Transit Centre Bay N,,53.522869,-113.665922,1EDM,,Ground Level,POINT (-113.665922 53.522869),,
1027,1027,90 Street & 118 Avenue,,53.570322,-113.479173,1EDM,,Ground Level,POINT (-113.479173 53.570322),,
3546,3546,28 Street & 43A Avenue,,53.481524,-113.383491,1EDM,,Ground Level,POINT (-113.383491 53.481524),,
A0407,407,Arlington Dr & Arcand Dr,,53.623382,-113.599277,2STA,,Ground Level,POINT (-113.599277 53.623382),,
A0867,867,Willoughby Dr & Wagner Pl,,53.649867,-113.601056,2STA,,Ground Level,POINT (-113.601056 53.649867),,
7577,7577,55A Street & 162 Avenue,,53.623656,-113.423875,1EDM,,Ground Level,POINT (-113.423875 53.623656),,
5266,5266,151 Street & 95 Avenue,,53.531602,-113.581982,1EDM,,Ground Level,POINT (-113.581982 53.531602),,
4654,4654,Rabbit Hill Road & South Terwillegar Drive S,,53.434798,-113.575494,1EDM,,Ground Level,POINT (-113.575494 53.434798),,
5694,5694,175 Street & 99 Avenue,,53.535942,-113.62163,1EDM,,Ground Level,POINT (-113.62163 53.535942),,
8547,8547,199 Street & Hammond Gate,,53.482423,-113.665859,1EDM,,Ground Level,POINT (-113.665859 53.482423),,
7520,7520,62 Street & 149 Avenue,,53.610636,-113.438132,1EDM,,Ground Level,POINT (-113.438132 53.610636),,
6157,6157,121 Street & 161 Avenue,,53.621361,-113.533809,1EDM,,Ground Level,POINT (-113.533809 53.621361),,
5880,5880,188 Street & 74 Avenue,,53.508542,-113.648733,1EDM,,Ground Level,POINT (-113.648733 53.508542),,
7951,7951,45 Street & 157 Avenue,,53.617981,-113.408091,1EDM,,Ground Level,POINT (-113.408091 53.617981),,
1838,1838,129 Street & 118 Avenue,,53.570227,-113.544216,1EDM,,Ground Level,POINT (-113.544216 53.570227),,
9114,9114,MacEwan Road & Miles Place SW,,53.42527,-113.534877,1EDM,,Ground Level,POINT (-113.534877 53.42527),,
6549,6549,156 Street & 137 Avenue,,53.600269,-113.590027,1EDM,,Ground Level,POINT (-113.590027 53.600269),,
A0247,247,Burnham Ave & Bellevue Cres,,53.641289,-113.61373,2STA,,Ground Level,POINT (-113.61373 53.641289),,
9373,9373,53 Street & Watt Boulevard SW,,53.420361,-113.424787,1EDM,,Ground Level,POINT (-113.424787 53.420361),,
9441,9441,Rabbit Hill Road & Glenridding Ravine Road SW,,53.41768,-113.598517,1EDM,,Ground Level,POINT (-113.598517 53.41768),,
ODT-88276,88276,Edgemont Way & Eifert Crescent,Edmonton Transit On-Demand Stop,53.471067,-113.672933,1EDM,,Ground Level,POINT (-113.672933 53.471067),,
E282,E282,Holyrood Stop South,,53.528822,-113.457544,,QHOL,Ground Level,POINT (-113.457544 53.528822),,
3691,3691,Tamarack Green & 35 Avenue,,53.469229,-113.358287,1EDM,,Ground Level,POINT (-113.358287 53.469229),,
3148,3148,Mill Woods Road E & 16A Avenue,,53.444436,-113.402834,1EDM,,Ground Level,POINT (-113.402834 53.444436),,
7022,7022,85 Street & 134 Avenue,,53.595242,-113.471486,1EDM,,Ground Level,POINT (-113.471486 53.595242),,
5466,5466,135 Street & 114 Avenue,,53.563473,-113.555388,1EDM,,Ground Level,POINT (-113.555388 53.563473),,
5547,5547,168 Street & 91 Avenue,,53.526354,-113.612407,1EDM,,Ground Level,POINT (-113.612407 53.526354),,
8726,8726,Jennifer Heil Way & McLeod Avenue,,53.544647,-113.933367,5SGT,,Ground Level,POINT (-113.933367 53.544647),,
4072,4072,109 Street & 21 Avenue,,53.452729,-113.509731,1EDM,,Ground Level,POINT (-113.509731 53.452729),,
8135,8135,Guardian Road & Whitemud Drive,,53.511397,-113.677973,1EDM,,Ground Level,POINT (-113.677973 53.511397),,
4155,4155,105 Street & 20 Avenue,,53.449807,-113.500303,1EDM,,Ground Level,POINT (-113.500303 53.449807),,
6292,6292,127 Street & 129 Avenue,,53.587529,-113.540175,1EDM,,Ground Level,POINT (-113.540175 53.587529),,
1222,1222,95 Street & Jasper Avenue,,53.544942,-113.479564,1EDM,,Ground Level,POINT (-113.479564 53.544942),,
S8009,8009,Broadway Blvd & Broadview Dr,,53.543832,-113.313395,4SCT,,Ground Level,POINT (-113.313395 53.543832),,
S8101,8101,Bethel Dr & Broadview Rd,,53.545182,-113.303946,4SCT,,Ground Level,POINT (-113.303946 53.545182),,
5416,5416,167 Street & 118 Avenue,,53.570336,-113.608304,1EDM,,Ground Level,POINT (-113.608304 53.570336),,
ODT-33342,33342,18 Street & 19 Avenue,Edmonton Transit On-Demand Stop,53.450569,-113.370643,1EDM,,Ground Level,POINT (-113.370643 53.450569),,
3621,3621,50 Street & Whitemud Drive,,53.485904,-113.418385,1EDM,,Ground Level,POINT (-113.418385 53.485904),,
6076,6076,104 Street & Castle Downs Road,,53.628931,-113.504669,1EDM,,Ground Level,POINT (-113.504669 53.628931),,
9603,9603,Chappelle Way & Chappelle Road SW,,53.399861,-113.579921,1EDM,,Ground Level,POINT (-113.579921 53.399861),,
3474,3474,Mill Woods Road & Lakewood Road N,,53.461876,-113.449703,1EDM,,Ground Level,POINT (-113.449703 53.461876),,
2921,2921,114 Street & 78 Avenue,,53.51423,-113.526005,1EDM,,Ground Level,POINT (-113.526005 53.51423),,
S5041,5041,Kaska Rd Chippewa Rd,,53.539437,-113.323044,4SCT,,Ground Level,POINT (-113.323044 53.539437),,
77150,77150,66 Street & 163 Avenue,,53.623789,-113.442886,1EDM,,Ground Level,POINT (-113.442886 53.623789),,
6029,6029,Beaumaris Road & Stirling Road,,53.620372,-113.504754,1EDM,,Ground Level,POINT (-113.504754 53.620372),,
5368,5368,152 Street & 118 Avenue,,53.57034,-113.58304,1EDM,,Ground Level,POINT (-113.58304 53.57034),,
2112,2112,Millgate TC on 86 Street Bay N,,53.485803,-113.453814,1EDM,,Ground Level,POINT (-113.453814 53.485803),,
77432,77432,42 Street & Brintnell Boulevard,,53.626324,-113.405743,1EDM,,Ground Level,POINT (-113.405743 53.626324),,
ODT-22227,22227,113A Street & 60 Avenue,Edmonton Transit On-Demand Stop,53.496821,-113.524931,1EDM,,Ground Level,POINT (-113.524931 53.496821),,
E69,E69,McKernan Belgravia Station South  Access,,53.512374,-113.526185,,Q5164,Ground Level,POINT (-113.526185 53.512374),,
4683,4683,South Terwillegar Drive W & Rabbit Hill Road,,53.435104,-113.574318,1EDM,,Ground Level,POINT (-113.574318 53.435104),,
9011,9011,Heritage Valley Transit Centre Bay D,,53.425768,-113.544968,1EDM,,Ground Level,POINT (-113.544968 53.425768),,
A0213,213,Falstaff Ave & Hebert Rd,,53.631862,-113.597792,2STA,,Ground Level,POINT (-113.597792 53.631862),,
22079,22079,97 Street & 54 Avenue,,53.489501,-113.479508,1EDM,,Ground Level,POINT (-113.479508 53.489501),,
5905,5905,Walker Road & Wanyandi Road,,53.501257,-113.60692,1EDM,,Ground Level,POINT (-113.60692 53.501257),,
7088,7088,55 Street & 146 Avenue,,53.609601,-113.42421,1EDM,,Ground Level,POINT (-113.42421 53.609601),,
S8842,8842,Sherwood Dr at Emerald Dr,,53.5638,-113.294999,4SCT,,Ground Level,POINT (-113.294999 53.5638),,
8114,8114,186 Street & 111 Avenue,,53.559694,-113.643984,1EDM,,Ground Level,POINT (-113.643984 53.559694),,
6401,6401,127 Street & 167 Avenue,,53.628841,-113.542506,1EDM,,Ground Level,POINT (-113.542506 53.628841),,
L0303,303,5 Street & 18 Avenue,,53.333795,-113.531186,9LT,,Ground Level,POINT (-113.531186 53.333795),,
4545,4545,112 Street & 30 Avenue,,53.463636,-113.521665,1EDM,,Ground Level,POINT (-113.521665 53.463636),,
5496,5496,149 Street & 95 Avenue,,53.531596,-113.578825,1EDM,,Ground Level,POINT (-113.578825 53.531596),,
1474,1474,79 Street & 112 Avenue,,53.561312,-113.463126,1EDM,,Ground Level,POINT (-113.463126 53.561312),,
66158,66158,Admiral Girouard Street & Juchli Avenue,,53.602077,-113.512723,1EDM,,Ground Level,POINT (-113.512723 53.602077),,
S5149,5149,Fir St,,53.513888,-113.323816,4SCT,,Ground Level,POINT (-113.323816 53.513888),,
1696,1696,124 Street & 113 Avenue,,53.561838,-113.535721,1EDM,,Ground Level,POINT (-113.535721 53.561838),,
77688,77688,Cy Becker Boulevard & 170 Avenue,,53.631163,-113.401593,1EDM,,Ground Level,POINT (-113.401593 53.631163),,
3826,3826,72 Street & 23 Avenue,,53.45343,-113.443449,1EDM,,Ground Level,POINT (-113.443449 53.45343),,
6745,6745,127 Street & 158 Avenue,,53.619973,-113.541378,1EDM,,Ground Level,POINT (-113.541378 53.619973),,
9143,9143,Rutherford Road & 20 Avenue SW,,53.415237,-113.534615,1EDM,,Ground Level,POINT (-113.534615 53.415237),,
5925,5925,135 Street & 114 Avenue,,53.563892,-113.554813,1EDM,,Ground Level,POINT (-113.554813 53.563892),,
ODT-4289,4289,156 Street & Falconer Road,Edmonton Transit On-Demand Stop,53.463183,-113.588985,1EDM,,Ground Level,POINT (-113.588985 53.463183),,
A0030,30,Erin Ridge Dr & Eastpark Dr,,53.665457,-113.613101,2STA,,Ground Level,POINT (-113.613101 53.665457),,
11325,11325,108 Street & 103 Avenue,,53.544514,-113.505896,1EDM,,Ground Level,POINT (-113.505896 53.544514),,
5430,5430,142 Street & McQueen Road,,53.556291,-113.566652,1EDM,,Ground Level,POINT (-113.566652 53.556291),,
7309,7309,Ozerna Road & 165 Avenue,,53.625704,-113.448258,1EDM,,Ground Level,POINT (-113.448258 53.625704),,
3907,3907,Mill Woods Transit Centre Bay G,,53.457302,-113.430351,1EDM,,Ground Level,POINT (-113.430351 53.457302),,
9827,9827,85 Street & Savaryn Drive SW,,53.413309,-113.464387,1EDM,,Ground Level,POINT (-113.464387 53.413309),,
5135,5135,152 Street & 110 Avenue,,53.555818,-113.582896,1EDM,,Ground Level,POINT (-113.582896 53.555818),,
A0199,199,Sunset Blvd & Sheridan Blvd,,53.628078,-113.616017,2STA,,Ground Level,POINT (-113.616017 53.628078),,
S8210,8210,Bethel Transit Terminal,,53.542919,-113.307394,4SCT,,Ground Level,POINT (-113.307394 53.542919),,
88716,88716,Granville Link & Glastonbury Boulevard,,53.503183,-113.682234,1EDM,,Ground Level,POINT (-113.682234 53.503183),,
6869,6869,138 Street & Hudson Road,,53.603298,-113.556709,1EDM,,Ground Level,POINT (-113.556709 53.603298),,
2992,2992,122 Street & 63 Avenue,,53.500775,-113.540934,1EDM,,Ground Level,POINT (-113.540934 53.500775),,
5058,5058,150 Street & 87 Avenue,,53.519516,-113.580375,1EDM,,Ground Level,POINT (-113.580375 53.519516),,
3795,3795,50 Street & Mill Woods Road South,,53.446635,-113.419233,1EDM,,Ground Level,POINT (-113.419233 53.446635),,
2874,2874,99 Street & 56 Avenue,,53.492266,-113.486006,1EDM,,Ground Level,POINT (-113.486006 53.492266),,
7925,7925,78 Street & 160 Avenue,,53.621472,-113.463092,1EDM,,Ground Level,POINT (-113.463092 53.621472),,
22990,22990,Strathearn Stop,,53.53169,-113.462462,1EDM,QSTR,Ground Level,POINT (-113.462462 53.53169),,
4463,4463,Haddow Drive & Riverbend Road,,53.458705,-113.59284,1EDM,,Ground Level,POINT (-113.59284 53.458705),,
1867,1867,St Albert Trail & Sherbrooke Avenue,,53.577258,-113.553346,1EDM,,Ground Level,POINT (-113.553346 53.577258),,
2982,2982,114 Street & 83 Avenue,,53.519815,-113.525348,1EDM,,Ground Level,POINT (-113.525348 53.519815),,
6859,6859,156 Street & 135 Avenue,,53.596319,-113.590055,1EDM,,Ground Level,POINT (-113.590055 53.596319),,
6093,6093,119 Street & 157 Avenue,,53.619055,-113.527973,1EDM,,Ground Level,POINT (-113.527973 53.619055),,
7036,7036,66 Street & 153 Avenue,,53.61655,-113.442685,1EDM,,Ground Level,POINT (-113.442685 53.61655),,
1935,1935,Central Station,,53.540965,-113.493284,1EDM,Q3619,Track Level,POINT (-113.493284 53.540965),,
2231,2231,71 Street & 90 Avenue,,53.525313,-113.437178,1EDM,,Ground Level,POINT (-113.437178 53.525313),,
3287,3287,Woodvale Road W & 38 Avenue,,53.474043,-113.433672,1EDM,,Ground Level,POINT (-113.433672 53.474043),,
4550,4550,Tomlinson Way & Tomlinson Link,,53.451935,-113.584797,1EDM,,Ground Level,POINT (-113.584797 53.451935),,
ODT-6600,6600,165 Street & 130 Avenue,Edmonton Transit On-Demand Stop,53.591032,-113.608491,1EDM,,Ground Level,POINT (-113.608491 53.591032),,
2298,2298,50 Street & 106 Avenue,,53.55185,-113.418348,1EDM,,Ground Level,POINT (-113.418348 53.55185),,
2078,2078,42 Street & 76 Avenue,,53.512329,-113.4053,1EDM,,Ground Level,POINT (-113.4053 53.512329),,
2169,2169,96 Street & 76 Avenue,,53.512338,-113.477402,1EDM,,Ground Level,POINT (-113.477402 53.512338),,
6612,6612,Gault Boulevard & Sir Arthur Currie Way,,53.605204,-113.500121,1EDM,,Ground Level,POINT (-113.500121 53.605204),,
9185,9185,141 Street & Ellerslie Road SW,,53.423162,-113.564867,1EDM,,Ground Level,POINT (-113.564867 53.423162),,
